ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
20042,Tornadus,Rocky Helmet,Prankster,Steel,Hurricane,Tailwind,Rain Dance,Protect
20042,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn
20042,Tsareena,Wide Lens,Queenly Majesty,Fire,Power Whip,Triple Axel,Helping Hand,Taunt
20042,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sucker Punch,Sacred Sword,Protect
20042,Chi-Yu,Choice Specs,Beads of Ruin,Water,Heat Wave,Dark Pulse,Snarl,Tera Blast
20043,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Dazzling Gleam,Shadow Ball
20043,Miraidon,Magnet,Hadron Engine,Electric,Discharge,Draco Meteor,Electro Drift,Protect
20043,Tornadus,Covert Cloak,Prankster,Steel,Protect,Taunt,Bleakwind Storm,Tailwind
20043,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,Parting Shot
20043,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
20043,Farigiraf,Sitrus Berry,Armor Tail,Grass,Protect,Imprison,Trick Room,Helping Hand
20044,Rapid Strike Urshifu,Ability Patch,Unseen Fist,Water,Surging Strikes,Close Combat,Swords Dance,Detect
20044,Shadow Rider Calyrex,Spell Tag,As One ,Ghost,Astral Barrage,Psychic,Nasty Plot,Protect
20044,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Parting Shot,Taunt
20044,Rillaboom,Miracle Seed,Grassy Surge,Grass,Fake Out,Grassy Glide,Wood Hammer,Protect
20044,Porygon2,Eviolite,Trace,Dark,Foul Play,Eerie Impulse,Recover,Trick Room
20044,Raging Bolt,Ability Patch,Protosynthesis,Electric,Draco Meteor,Thunderclap,Volt Switch,Snarl
20045,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Protect,Blood Moon,Earth Power,Hyper Voice
20045,Miraidon,Choice Specs,Hadron Engine,Electric,Electro Drift,Draco Meteor,Discharge,Volt Switch
20045,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Spiky Shield,Follow Me,Ivy Cudgel,Power Whip
20045,Farigiraf,Electric Seed,Armor Tail,Ground,Tera Blast,Foul Play,Trick Room,Helping Hand
20045,Incineroar,Assault Vest,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,U-turn
20045,Whimsicott,Focus Sash,Prankster,Ghost,Moonblast,Tailwind,Encore,Protect
20046,Miraidon,Choice Specs,Hadron Engine,Electric,Draco Meteor,Discharge,Volt Switch,Electro Drift
20046,Whimsicott,Focus Sash,Prankster,Ghost,Tailwind,Encore,Protect,Moonblast
20046,Incineroar,Assault Vest,Intimidate,Ghost,Fake Out,U-turn,Knock Off,Flare Blitz
20046,Farigiraf,Electric Seed,Armor Tail,Ground,Tera Blast,Foul Play,Trick Room,Helping Hand
20046,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Protect,Earth Power
20046,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
20047,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Ice Beam,Origin Pulse,Protect
20047,Archaludon,Assault Vest,Stamina,Bug,Draco Meteor,Flash Cannon,Electro Shot,Body Press
20047,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20047,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Flare Blitz,Parting Shot,Fake Out
20047,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Protect
20047,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Substitute,Sludge Bomb,Protect
20048,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Sunny Day,Rain Dance
20048,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Earth Power,Sludge Bomb,Protect
20048,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Overheat
20048,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
20048,Miraidon,Choice Specs,Hadron Engine,Fairy,Volt Switch,Electro Drift,Dazzling Gleam,Draco Meteor
20048,Mienshao,Focus Sash,Inner Focus,Steel,Fake Out,Close Combat,Taunt,Wide Guard
20049,Ice Rider Calyrex,Clear Amulet,As One ,Dragon,Glacial Lance,High Horsepower,Trick Room,Protect
20049,Garganacl,Covert Cloak,Purifying Salt,Water,Salt Cure,Recover,Iron Defense,Wide Guard
20049,Rillaboom,Assault Vest,Grassy Surge,Normal,Fake Out,Grassy Glide,Grass Pledge,Wood Hammer
20049,Cresselia,Safety Goggles,Levitate,Dark,Lunar Blessing,Trick Room,Skill Swap,Psychic
20049,Empoleon,Leftovers,Competitive,Grass,Water Pledge,Flash Cannon,Yawn,Protect
20049,Incineroar,Sitrus Berry,Intimidate,Ghost,Knock Off,Fake Out,Fire Spin,Parting Shot
20050,Zamazenta,Rusted Shield,Dauntless Shield,Water,Iron Defense,Protect,Heavy Slam,Body Press
20050,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
20050,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,U-turn,Fake Out,Wood Hammer
20050,Farigiraf,Safety Goggles,Armor Tail,Ground,Trick Room,Tera Blast,Foul Play,Psychic
20050,Tornadus,Covert Cloak,Prankster,Dark,Sunny Day,Tailwind,Bleakwind Storm,Taunt
20050,Walking Wake,Life Orb,Protosynthesis,Fire,Draco Meteor,Hydro Steam,Flamethrower,Protect
20051,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Sacred Sword,Ice Spinner,Sucker Punch,Protect
20051,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,Heat Wave,Overheat,Dark Pulse,Snarl
20051,Dondozo,Leftovers,Unaware,Fairy,Wave Crash,Earthquake,Order Up,Protect
20051,Tatsugiri,Sitrus Berry,Commander,Steel,Draco Meteor,Helping Hand,Muddy Water,Protect
20051,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Outrage,Aqua Jet,Stomping Tantrum
20051,Miraidon,Covert Cloak,Hadron Engine,Electric,Draco Meteor,Electro Drift,Volt Switch,Protect
20052,Shadow Rider Calyrex,Safety Goggles,As One,Ground,Astral Barrage,Expanding Force,Tera Blast,Protect
20052,Murkrow,Eviolite,Prankster,Ghost,Foul Play,Tailwind,Quash,Haze
20052,Indeedee ♀,Rocky Helmet,Psychic Surge,Grass,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
20052,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Protect,Heat Wave,Dark Pulse,Snarl
20052,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Taunt,Close Combat,Detect
20052,Gastrodon,Leftovers,Storm Drain,Fire,Earth Power,Yawn,Icy Wind,Protect
20053,Ice Rider Calyrex,Clear Amulet,As One,Water,Glacial Lance,High Horsepower,Trick Room,Protect
20053,Mimikyu,Mental Herb,Disguise,Grass,Shadow Sneak,Taunt,Will-O-Wisp,Trick Room
20053,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20053,Pelipper,Damp Rock,Drizzle,Grass,Weather Ball,Hurricane,Wide Guard,Protect
20053,Rapid Strike Urshifu,Focus Sash,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Detect
20053,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,Parting Shot
20054,Vikavolt,Life Orb,Levitate,Electric,Discharge,Volt Switch,Protect,Bug Buzz
20054,Origin Forme Dialga,Adamant Crystal,Telepathy,Fairy,Trick Room,Draco Meteor,Protect,Flash Cannon
20054,Porygon2,Eviolite,Download,Poison,Tera Blast,Foul Play,Trick Room,Recover
20054,Ursaluna,Flame Orb,Guts,Ghost,Earthquake,Facade,Protect,Headlong Rush
20054,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20054,Pelipper,Covert Cloak,Drizzle,Grass,Hurricane,Wide Guard,Weather Ball,Helping Hand
20055,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Trick Room,Protect,High Horsepower,Glacial Lance
20055,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
20055,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Aqua Jet,Close Combat,U-turn
20055,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Snarl
20055,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Pollen Puff,Rage Powder,Spore
20055,Incineroar,Safety Goggles,Intimidate,Ghost,Taunt,Knock Off,Parting Shot,Fake Out
20056,Groudon,Clear Amulet,Drought,Grass,Precipice Blades,Heat Crash,Helping Hand,Protect
20056,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Trick Room,Icy Wind,Moonblast,Shadow Ball
20056,Raging Bolt,Choice Specs,Protosynthesis,Electric,Discharge,Thunderclap,Volt Switch,Draco Meteor
20056,Walking Wake,Life Orb,Protosynthesis,Fairy,Draco Meteor,Hydro Steam,Snarl,Protect
20056,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
20056,Torkoal,Eject Pack,Drought,Fire,Overheat,Protect,Eruption,Earth Power
20057,Flutter Mane,Booster Energy,Protosynthesis,Ghost,Dazzling Gleam,Shadow Ball,Perish Song,Power Gem
20057,Lugia,Weakness Policy,Multiscale,Water,Calm Mind,Recover,Aeroblast,Dragon Rush
20057,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Horn Leech,Ivy Cudgel,Throat Chop
20057,Conkeldurr,Focus Sash,Iron Fist,Rock,Mach Punch,Thunder Punch,Rock Slide,Ice Punch
20057,Clefairy,Eviolite,Friend Guard,Fairy,Helping Hand,Follow Me,Moonblast,Life Dew
20057,Dusclops,Sitrus Berry,Pressure,Ice,Trick Room,Curse,Night Shade,Will-O-Wisp
20058,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect
20058,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20058,Incineroar,Safety Goggles,Intimidate,Water,Knock Off,Parting Shot,Will-O-Wisp,Fake Out
20058,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
20058,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
20058,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Rain Dance,Taunt
20059,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Bulk Up,Protect
20059,Raging Bolt,Safety Goggles,Protosynthesis,Electric,Thunderclap,Thunderbolt,Dragon Pulse,Protect
20059,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Spiky Shield,Follow Me
20059,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Pollen Puff,Spore,Rage Powder
20059,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Dazzling Gleam,Shadow Ball,Trick Room,Helping Hand
20059,Kingambit,Black Glasses,Defiant,Water,Sucker Punch,Iron Head,Kowtow Cleave,Protect
20060,Miraidon,Covert Cloak,Hadron Engine,Fairy,Protect,Calm Mind,Parabolic Charge,Dragon Pulse
20060,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Snarl,Protect,Overheat,Heat Wave
20060,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Moonblast,Taunt,Protect
20060,Iron Hands,Assault Vest,Quark Drive,Water,Drain Punch,Wild Charge,Heavy Slam,Fake Out
20060,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
20060,Clefairy,Eviolite,Friend Guard,Grass,Protect,Life Dew,Follow Me,Icy Wind
20061,Amoonguss,Mental Herb,Regenerator,Dark,Pollen Puff,Rage Powder,Spore,Protect
20061,Incineroar,Safety Goggles,Intimidate,Fairy,Will-O-Wisp,Knock Off,Fake Out,Parting Shot
20061,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20061,Rayquaza,Clear Amulet,Air Lock,Normal,Dragon Ascent,Swords Dance,Extreme Speed,Protect
20061,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect
20061,Farigiraf,Sitrus Berry,Armor Tail,Water,Psychic,Foul Play,Trick Room,Helping Hand
20062,Terapagos,Leftovers,Tera Shift,Stellar,Substitute,Tera Starstorm,Calm Mind,Protect
20062,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Flare Blitz
20062,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,High Horsepower
20062,Amoonguss,Rocky Helmet,Regenerator,Ghost,Rage Powder,Spore,Pollen Puff,Protect
20062,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Aqua Jet,Close Combat,U-turn
20062,Scream Tail,Booster Energy,Protosynthesis,Dark,Dazzling Gleam,Disable,Encore,Protect
20063,Terapagos,Choice Specs,Tera Shift,Stellar,Tera Starstorm,Hyper Beam,Earth Power,Sleep Talk
20063,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Taunt,Protect
20063,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Snarl,Dragon Pulse,Electroweb,Thunderclap
20063,Amoonguss,Sitrus Berry,Regenerator,Dark,Pollen Puff,Spore,Rage Powder,Protect
20063,Tornadus,Rocky Helmet,Prankster,Dark,Bleakwind Storm,Tailwind,Rain Dance,Protect
20063,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
20064,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Fake Out,Knock Off,Taunt
20064,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Protect,Glacial Lance,High Horsepower,Trick Room
20064,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Clear Smog
20064,Gholdengo,Metal Coat,Good as Gold,Normal,Protect,Make It Rain,Shadow Ball,Nasty Plot
20064,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Coaching,U-turn,Close Combat
20064,Pelipper,Focus Sash,Drizzle,Ghost,Weather Ball,Hurricane,Wide Guard,Protect
20065,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20065,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
20065,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,U-turn,Ice Spinner
20065,Amoonguss,Rocky Helmet,Regenerator,Dark,Sludge Bomb,Rage Powder,Spore,Protect
20065,Incineroar,Safety Goggles,Intimidate,Grass,Fake Out,Knock Off,Taunt,Parting Shot
20065,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Electroweb,Dragon Pulse,Thunderbolt
20066,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Focus Energy,Spiky Shield
20066,Mienshao,Focus Sash,Inner Focus,Fighting,Close Combat,Fake Out,Taunt,Helping Hand
20066,Lunala,Power Herb,Shadow Shield,Fairy,Moongeist Beam,Meteor Beam,Tailwind,Wide Guard
20066,Raging Bolt,Leftovers,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect
20066,Kingambit,Safety Goggles,Defiant,Water,Kowtow Cleave,Swords Dance,Sucker Punch,Protect
20066,Clefairy,Eviolite,Friend Guard,Steel,Moonblast,Follow Me,Sing,Protect
20067,Rapid Strike Urshifu,Choice Band,Unseen Fist,Fire,Surging Strikes,Aqua Jet,Close Combat,U-turn
20067,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Scary Face,Rain Dance
20067,Miraidon,Choice Specs,Hadron Engine,Electric,Electro Drift,Volt Switch,Draco Meteor,Discharge
20067,Farigiraf,Electric Seed,Armor Tail,Normal,Foul Play,Helping Hand,Trick Room,Twin Beam
20067,Incineroar,Assault Vest,Intimidate,Grass,Flare Blitz,U-turn,Knock Off,Fake Out
20067,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Follow Me,Spiky Shield,Wood Hammer
20068,Shadow Rider Calyrex,Focus Sash,As One ,Fairy,Protect,Astral Barrage,Psyshock,Nasty Plot
20068,Raging Bolt,Leftovers,Protosynthesis,Fairy,Calm Mind,Thunderclap,Dragon Pulse,Protect
20068,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
20068,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect
20068,Rillaboom,Assault Vest,Grassy Surge,Water,Fake Out,Wood Hammer,U-turn,Grassy Glide
20068,Tornadus,Covert Cloak,Prankster,Dark,Protect,Tailwind,Taunt,Bleakwind Storm
20069,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Bulk Up,Protect
20069,Raging Bolt,Safety Goggles,Protosynthesis,Electric,Thunderclap,Thunderbolt,Dragon Pulse,Protect
20069,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Spiky Shield,Follow Me
20069,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Pollen Puff,Spore,Rage Powder
20069,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Dazzling Gleam,Shadow Ball,Trick Room,Helping Hand
20069,Kingambit,Black Glasses,Defiant,Water,Sucker Punch,Iron Head,Kowtow Cleave,Protect
20070,Miraidon,Life Orb,Hadron Engine,Electric,Volt Switch,Electro Drift,Draco Meteor,Protect
20070,Clefairy,Eviolite,Friend Guard,Fairy,Follow Me,After You,Helping Hand,Protect
20070,Iron Jugulis,Covert Cloak,Quark Drive,Poison,Snarl,Tailwind,Taunt,Air Slash
20070,Iron Bundle,Choice Specs,Quark Drive,Ice,Blizzard,Icy Wind,Freeze-Dry,Hydro Pump
20070,Alolan Ninetales,Light Clay,Snow Warning,Ghost,Protect,Aurora Veil,Blizzard,Helping Hand
20070,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Knock Off,Parting Shot,
20071,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Body Press,Iron Defense,Heavy Slam,Protect
20071,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Knock Off,Parting Shot
20071,Rillaboom,Assault Vest,Grassy Surge,Poison,Grassy Glide,Wood Hammer,U-turn,Fake Out
20071,Raging Bolt,Magnet,Protosynthesis,Bug,Thunderbolt,Thunderclap,Dragon Pulse,Protect
20071,Pelipper,Rocky Helmet,Drizzle,Steel,Hurricane,Weather Ball,Tailwind,Wide Guard
20071,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Dazzling Gleam,Trick Room,Foul Play,Protect
20072,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Protect,Glacial Lance,High Horsepower,Trick Room
20072,Thundurus,Safety Goggles,Prankster,Ghost,Thunderbolt,Eerie Impulse,Thunder Wave,Rain Dance
20072,Chi-Yu,Choice Specs,Beads of Ruin,Grass,Dark Pulse,Heat Wave,Snarl,Overheat
20072,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Ghost,Detect,Surging Strikes,Close Combat,Taunt
20072,Amoonguss,Rocky Helmet,Regenerator,Dark,Foul Play,Rage Powder,Spore,Pollen Puff
20072,Archaludon,Assault Vest,Stamina,Grass,Electro Shot,Flash Cannon,Draco Meteor,Body Press
20073,Kyogre,Mystic Water,Drizzle,Ghost,Protect,Water Spout,Ice Beam,Hydro Pump
20073,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Hurricane,Taunt,Rain Dance
20073,Archaludon,Assault Vest,Stamina,Grass,Electro Shot,Draco Meteor,Body Press,Flash Cannon
20073,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Parting Shot,Knock Off,Flare Blitz
20073,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,U-turn,Ice Spinner
20073,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Spore,Rage Powder,Pollen Puff
20074,Archaludon,Assault Vest,Stamina,Bug,Electro Shot,Dragon Pulse,Flash Cannon,Body Press
20074,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Taunt,Protect,Bleakwind Storm
20074,Landorus,Life Orb,Sheer Force,Steel,Sandsear Storm,Substitute,Protect,Sludge Bomb
20074,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Snarl,Flare Blitz,Parting Shot
20074,Kyogre,Mystic Water,Drizzle,Water,Water Spout,Origin Pulse,Ice Beam,Protect
20074,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
20075,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
20075,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Spore,Pollen Puff,Rage Powder
20075,Farigiraf,Throat Spray,Armor Tail,Fairy,Uproar,Shadow Ball,Trick Room,Helping Hand
20075,Ice Rider Calyrex,Clear Amulet,As One ,Fire,Glacial Lance,High Horsepower,Trick Room,Protect
20075,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20075,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Thunderbolt,Dragon Pulse,Snarl
20076,White Kyurem,Choice Specs,Turboblaze,Ice,Blizzard,Ancient Power,Dragon Pulse,Fusion Flare
20076,Alolan Ninetales,Light Clay,Snow Warning,Fire,Blizzard,Moonblast,Aurora Veil,Helping Hand
20076,Hisuian Arcanine,Choice Band,Intimidate,Ghost,Flare Blitz,Rock Slide,Head Smash,Extreme Speed
20076,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
20076,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Imprison,Protect
20076,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Dragon Pulse,Thunderclap,Snarl
20077,Incineroar,Leftovers,Intimidate,Grass,Flare Blitz,Snarl,Parting Shot,Will-O-Wisp
20077,Rillaboom,Assault Vest,Grassy Surge,Water,Knock Off,Wood Hammer,Grassy Glide,Fake Out
20077,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ground,Surging Strikes,Close Combat,Tera Blast,U-turn
20077,Origin Forme Dialga,Adamant Crystal,Pressure,Stellar,Earth Power,Steel Beam,Roar of Time,Protect
20077,Clefairy,Eviolite,Friend Guard,Grass,Protect,Follow Me,Helping Hand,Life Dew
20077,Grimmsnarl,Light Clay,Prankster,Ghost,Spirit Break,Light Screen,Reflect,Parting Shot
20078,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Snarl,Overheat,Heat Wave,Dark Pulse
20078,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
20078,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
20078,Whimsicott,Covert Cloak,Prankster,Fire,Tailwind,Moonblast,Encore,Taunt
20078,Terapagos,Leftovers,Tera Shell,Stellar,Calm Mind,Tera Starstorm,Earth Power,Protect
20078,Rillaboom,Miracle Seed,Grassy Surge,Grass,Grassy Glide,Wood Hammer,Fake Out,U-turn
20079,Shadow Rider Calyrex,Life Orb,As One ,Ghost,Astral Barrage,Protect,Energy Ball,Expanding Force
20079,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Overheat,Dark Pulse,Snarl
20079,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Taunt,Tailwind,Protect
20079,Mienshao,Focus Sash,Inner Focus,Ghost,Close Combat,Fake Out,Feint,Wide Guard
20079,Indeedee ♀,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Trick Room,Helping Hand,Follow Me
20079,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Ivy Cudgel,Spiky Shield,Horn Leech
20080,Zacian,Rusted Sword,Intrepid Sword,Water,Behemoth Blade,Sacred Sword,Swords Dance,Protect
20080,Amoonguss,Sitrus Berry,Regenerator,Water,Rage Powder,Spore,Sludge Bomb,Protect
20080,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Taunt,Knock Off,Parting Shot
20080,Pelipper,Focus Sash,Drizzle,Stellar,Weather Ball,Hurricane,Wide Guard,Protect
20080,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
20080,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Thunderclap,Snarl,Volt Switch
20081,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Protect,Nasty Plot,Psyshock,Astral Barrage
20081,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,taunt
20081,Pelipper,Life Orb,Drizzle,Ghost,Protect,Wide Guard,Hurricane,Weather Ball
20081,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,U-turn,Surging Strikes,Aqua Jet,Close Combat
20081,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Rage Powder,Spore,Sludge Bomb
20081,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,U-turn,Grassy Glide,Wood Hammer
20082,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Taunt,Knock Off,Parting Shot
20082,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Sludge Bomb
20082,Zamazenta,Rusted Shield,Dauntless Shield,Water,Protect,Iron Defense,Body Press,Heavy Slam
